Map Container Profile (unit:ms)
TaskName,TaskID,Initailization,Input,SQLoperator,Sink,Spill,Starting Time,Ending Time,Cost Time,Node Locate
Reducer 18,attempt_1606874353529_0225_1_05_000048_0,27.7845,1532.99,7648.15,121.511,110.763,168641,178083,9442,18
Reducer 12,attempt_1606874353529_0225_1_18_000059_0,18.5787,269.821,4147.44,114.774,29.9633,327038,331620,4582,18
Reducer 23,attempt_1606874353529_0225_1_11_000046_0,13.6624,44.0732,66.6402,1.87573,16.5029,336788,336931,143,18
Reducer 18,attempt_1606874353529_0225_1_05_000019_0,20.1432,1065.03,9127.39,628.654,712.161,157070,168624,11554,18
Reducer 14,attempt_1606874353529_0225_1_04_000040_0,19.0514,698.47,3599.6,600.308,634.875,151500,157053,5553,18
Reducer 21,attempt_1606874353529_0225_1_07_000022_0,13.3931,2089.17,7043.28,319.321,345.357,208972,218784,9812,18
Reducer 19,attempt_1606874353529_0225_1_16_000067_0,14.8714,279.18,5776.26,101.161,29.5195,311298,317500,6202,18
Reducer 20,attempt_1606874353529_0225_1_17_000078_0,11.09,338.459,58.7531,2.23604,27.4379,339738,340177,439,18
Reducer 20,attempt_1606874353529_0225_1_17_000013_0,20.8292,123.837,167.082,2.66657,43.9353,338961,339320,359,18
Reducer 18,attempt_1606874353529_0225_1_05_000072_0,23.0025,1030.9,9771.96,1963.79,1677.36,178088,192556,14468,18
Reducer 16,attempt_1606874353529_0225_1_15_000062_0,15.1362,85.9398,145.943,2.84664,20.6482,338687,338958,271,18
Reducer 23,attempt_1606874353529_0225_1_11_000070_0,12.2807,122.657,238.825,2.26751,16.653,337122,337515,393,18
Reducer 19,attempt_1606874353529_0225_1_16_000037_0,22.9267,502.156,5823.77,74.3183,26.3835,304845,311295,6450,18
Reducer 22,attempt_1606874353529_0225_1_10_000058_0,20.3232,583.954,6309.04,87.4289,36.811,271920,278962,7042,18
Reducer 5,attempt_1606874353529_0225_1_23_000134_0,18.01,65.2178,251.373,0.613051,2.60918,344993,345331,338,18
Reducer 2,attempt_1606874353529_0225_1_20_000006_0,17.436,1738.02,6601.2,389.931,579.285,249182,258508,9326,18
Reducer 23,attempt_1606874353529_0225_1_11_000057_0,12.4263,45.8688,92.514,2.5676,27.6016,336936,337117,181,18
Reducer 15,attempt_1606874353529_0225_1_14_000023_0,21.2897,182.614,4392.21,111.749,31.9055,289288,294029,4741,18
Reducer 15,attempt_1606874353529_0225_1_14_000046_0,22.233,220.36,4186.79,76.8801,27.5231,294033,298567,4534,18
Reducer 9,attempt_1606874353529_0225_1_13_000033_0,19.0591,46.1725,81.5728,3.0345,33.5971,337896,338080,184,18
Reducer 22,attempt_1606874353529_0225_1_10_000033_0,26.8219,289.46,5816.79,75.2354,26.6656,265680,271916,6236,18
Reducer 11,attempt_1606874353529_0225_1_06_000016_0,18.5362,1398.31,5006.24,580.891,647.713,201315,208967,7652,18
Reducer 12,attempt_1606874353529_0225_1_18_000031_0,44.1389,195.519,4437.57,96.5801,26.3831,322234,327035,4801,18
Reducer 11,attempt_1606874353529_0225_1_06_000018_0,16.7309,1114.27,6880.01,386.313,349.65,192560,201308,8748,18
Reducer 22,attempt_1606874353529_0225_1_10_000003_0,17.1218,264.255,6773.86,70.0034,35.8262,258512,265676,7164,18
Reducer 13,attempt_1606874353529_0225_1_19_000046_0,14.333,1059.02,59.1838,1.75354,17.2711,340389,341541,1152,18
Reducer 5,attempt_1606874353529_0225_1_23_000075_0,13.8628,1079.8,397.999,0.692414,2.61891,343495,344990,1495,18
Reducer 23,attempt_1606874353529_0225_1_11_000035_0,23.3865,59.3323,146.208,6.25047,23.2675,336526,336785,259,18
Reducer 14,attempt_1606874353529_0225_1_04_000041_0,16.0658,600.228,5751,328.292,290.927,144509,151496,6987,18
Reducer 21,attempt_1606874353529_0225_1_07_000040_0,11.8091,736.526,6114.29,328.097,365.379,218789,226345,7556,18
Reducer 5,attempt_1606874353529_0225_1_23_000037_0,21.3964,296.131,459.201,0.858013,3.53324,342699,343481,782,18
Reducer 9,attempt_1606874353529_0225_1_13_000004_0,15.3809,54.7867,101.062,2.72521,24.3442,337519,337717,198,18
Reducer 4,attempt_1606874353529_0225_1_22_000011_0,19.354,74.2966,64.8219,2.66175,30.5504,340752,340944,192,17
Reducer 18,attempt_1606874353529_0225_1_05_000073_0,19.22,1455.07,7434.94,570.677,557.033,178741,188778,10037,17
Reducer 19,attempt_1606874353529_0225_1_16_000038_0,22.2457,258.349,7142.38,61.2352,22.4359,304900,312407,7507,17
Reducer 11,attempt_1606874353529_0225_1_06_000029_0,24.6112,772.853,9001.94,662.678,326.916,188789,199579,10790,17
Reducer 22,attempt_1606874353529_0225_1_10_000038_0,15.1637,380.163,6009.57,61.5635,21.615,267062,273551,6489,17
Reducer 23,attempt_1606874353529_0225_1_11_000077_0,11.8483,98.5431,74.5711,2.50687,31.7281,337216,337436,220,17
Reducer 16,attempt_1606874353529_0225_1_15_000069_0,12.3203,173.32,51.7652,1.75112,19.1505,338777,339036,259,17
Reducer 2,attempt_1606874353529_0225_1_20_000009_0,12.0532,961.398,7347.49,646.893,1130.95,250053,260153,10100,17
Reducer 23,attempt_1606874353529_0225_1_11_000022_0,21.5656,58.4153,82.7347,2.417,23.1417,336269,336458,189,17
Reducer 8,attempt_1606874353529_0225_1_12_000008_0,15.239,152.774,5735.94,791.334,106.986,280179,286982,6803,17
Reducer 22,attempt_1606874353529_0225_1_10_000013_0,23.4619,240.178,6387.74,205.771,32.8837,260163,267053,6890,17
Reducer 21,attempt_1606874353529_0225_1_07_000015_0,17.7487,2352.88,7888.53,891.631,2363.64,207191,220706,13515,17
Reducer 9,attempt_1606874353529_0225_1_13_000011_0,16.8023,87.5251,226.971,3.68339,37.9676,337604,337979,375,17
Reducer 5,attempt_1606874353529_0225_1_23_000043_0,14.8043,277.78,400.181,1.03761,3.28861,342746,343443,697,17
Reducer 19,attempt_1606874353529_0225_1_16_000006_0,21.5023,399.998,6345.29,59.0977,24.4137,298039,304890,6851,17
Reducer 5,attempt_1606874353529_0225_1_23_000019_0,25.5244,893.973,623.009,12.1935,2.99184,341169,342727,1558,17
Reducer 23,attempt_1606874353529_0225_1_11_000063_0,16.1851,79.7149,64.2426,2.20887,18.2414,337015,337197,182,17
Reducer 18,attempt_1606874353529_0225_1_05_000029_0,17.9582,1645.78,9332.75,352.423,334.86,159531,171215,11684,17
Reducer 15,attempt_1606874353529_0225_1_14_000037_0,18.2718,230.722,5581.99,239.093,45.1715,291914,298030,6116,17
Reducer 5,attempt_1606874353529_0225_1_23_000099_0,30.5964,143.131,338.936,0.807796,2.61379,344136,344652,516,17
Reducer 21,attempt_1606874353529_0225_1_07_000045_0,23.6215,3486.17,16008.5,666.123,797.689,220719,241702,20983,17
Reducer 22,attempt_1606874353529_0225_1_10_000065_0,17.8001,317.948,6132.94,102.253,33.1231,273559,280164,6605,17
Reducer 5,attempt_1606874353529_0225_1_23_000070_0,25.4912,292.134,355.228,0.920192,5.77742,343450,344130,680,17
Reducer 4,attempt_1606874353529_0225_1_22_000029_0,24.3394,66.9577,70.0382,2.53679,37.7704,340951,341153,202,17
Reducer 14,attempt_1606874353529_0225_1_04_000023_0,17.8455,1060.51,6745.36,333.509,267.174,144973,153398,8425,17
Reducer 13,attempt_1606874353529_0225_1_19_000016_0,13.754,86.8861,67.8523,2.45595,18.8447,340135,340326,191,17
Reducer 13,attempt_1606874353529_0225_1_19_000037_0,14.7319,91.516,286.098,2.79389,20.5038,340331,340747,416,17
Reducer 23,attempt_1606874353529_0225_1_11_000093_0,16.7807,52.202,61.8148,2.21981,22.1857,337442,337598,156,17
Reducer 11,attempt_1606874353529_0225_1_06_000028_0,15.4899,574.15,6159.88,404.586,428.166,199589,207172,7583,17
Reducer 18,attempt_1606874353529_0225_1_05_000055_0,23.1616,1167.87,6186.94,57.3068,53.3294,171238,178727,7489,17
Reducer 23,attempt_1606874353529_0225_1_11_000051_0,12.8167,54.8187,70.1164,2.56127,18.0499,336838,336996,158,17
Reducer 15,attempt_1606874353529_0225_1_14_000008_0,17.5149,211.865,4528.54,77.8056,25.7374,286995,291857,4862,17
Reducer 16,attempt_1606874353529_0225_1_15_000022_0,17.9478,88.5003,159.194,3.98711,27.7438,338236,338534,298,17
Reducer 16,attempt_1606874353529_0225_1_15_000047_0,11.7216,117.417,78.8968,1.83806,22.8213,338539,338772,233,17
Reducer 16,attempt_1606874353529_0225_1_15_000003_0,18.5939,84.9258,102.141,4.80411,30.3279,337989,338230,241,17
Reducer 20,attempt_1606874353529_0225_1_17_000021_0,14.5529,131.393,56.3891,2.14092,17.3746,339058,339280,222,17
Reducer 19,attempt_1606874353529_0225_1_16_000073_0,16.8684,259.508,5706.12,60.1373,28.905,312415,318487,6072,17
Reducer 18,attempt_1606874353529_0225_1_05_000004_0,20.9087,1237.67,3559.05,601.211,678.565,153406,159504,6098,17
Reducer 3,attempt_1606874353529_0225_1_21_000007_0,27.7746,262.552,5916.17,122.237,49.0601,329582,335960,6378,17
Reducer 20,attempt_1606874353529_0225_1_17_000042_0,14.4084,84.5293,51.4039,1.72905,30.0055,339322,339504,182,17
Reducer 12,attempt_1606874353529_0225_1_18_000012_0,42.1623,259.775,4249.61,102.077,24.0578,318504,323183,4679,17
Reducer 12,attempt_1606874353529_0225_1_18_000039_0,15.3455,240.792,6029.34,73.4756,24.0173,323191,329574,6383,17
Reducer 5,attempt_1606874353529_0225_1_23_000124_0,19.5292,230.718,529.921,0.714572,2.87912,344760,345544,784,17
Reducer 23,attempt_1606874353529_0225_1_11_000039_0,13.4014,95.2737,64.7414,2.40007,18.1866,336638,336832,194,17
Reducer 23,attempt_1606874353529_0225_1_11_000014_0,14.8645,70.3155,157.025,5.66009,32.5349,335981,336262,281,17
Reducer 23,attempt_1606874353529_0225_1_11_000031_0,13.8727,62.0905,57.2924,1.84142,20.9047,336475,336632,157,17
Reducer 7,attempt_1606874353529_0225_1_08_000017_0,22.0631,1211.29,6186.05,611.558,298.015,241714,250043,8329,17
Reducer 14,attempt_1606874353529_0225_1_04_000005_0,25.572,1337.52,8198.93,799.127,863.049,127152,138377,11225,17
Reducer 20,attempt_1606874353529_0225_1_17_000073_0,14.564,330.212,47.2285,1.54106,17.629,339719,340131,412,17
Reducer 14,attempt_1606874353529_0225_1_04_000045_0,19.9747,728.627,5292.13,252.295,264.951,138403,144962,6559,17
Reducer 20,attempt_1606874353529_0225_1_17_000056_0,18.7915,86.729,54.5525,1.97094,20.7938,339520,339703,183,17
Reducer 18,attempt_1606874353529_0225_1_05_000071_0,18.3193,587.058,6142.84,107.498,101.985,177623,184582,6959,18
Reducer 11,attempt_1606874353529_0225_1_06_000006_0,14.5731,1342.41,7022.74,463.887,485.708,184600,193930,9330,18
Reducer 5,attempt_1606874353529_0225_1_23_000112_0,22.1846,80.413,284.048,0.577108,2.55805,344481,344871,390,18
Reducer 15,attempt_1606874353529_0225_1_14_000007_0,12.6499,279.789,4241.38,85.3689,25.8793,286885,291531,4646,18
Reducer 3,attempt_1606874353529_0225_1_21_000002_0,24.0742,230.966,4341.51,81.3697,26.8078,328748,333454,4706,18
Reducer 14,attempt_1606874353529_0225_1_04_000057_0,21.4075,860.836,6350.36,322.35,272.074,141550,149378,7828,18
Reducer 20,attempt_1606874353529_0225_1_17_000020_0,15.718,288.976,89.7524,3.74913,26.8299,339008,339436,428,18
Reducer 15,attempt_1606874353529_0225_1_14_000062_0,19.0822,197.182,4496.61,78.465,23.995,296214,301030,4816,18
Reducer 5,attempt_1606874353529_0225_1_23_000047_0,46.0246,229.569,422.714,0.778232,3.45319,342758,343461,703,18
Reducer 20,attempt_1606874353529_0225_1_17_000089_0,26.8155,212.765,74.1104,1.81901,23.4335,339890,340229,339,18
Reducer 13,attempt_1606874353529_0225_1_19_000026_0,14.7235,99.3114,77.3799,2.78858,18.6185,340246,340462,216,18
Reducer 19,attempt_1606874353529_0225_1_16_000023_0,17.3891,268.046,6015.46,60.4511,33.307,301035,307430,6395,18
Reducer 4,attempt_1606874353529_0225_1_22_000021_0,19.7138,47.5568,134.677,2.19924,27.5728,340859,341092,233,18
Reducer 22,attempt_1606874353529_0225_1_10_000048_0,13.9772,264.091,6426.03,104.892,24.0816,269184,276018,6834,18
Reducer 18,attempt_1606874353529_0225_1_05_000023_0,16.7021,1093.36,7602.56,661.109,709.012,158329,168412,10083,18
Reducer 18,attempt_1606874353529_0225_1_05_000046_0,15.7351,1715.58,6846.05,323.863,290.051,168427,177619,9192,18
Reducer 16,attempt_1606874353529_0225_1_15_000058_0,14.2869,96.8714,212.223,6.63041,20.8664,338654,339005,351,18
Reducer 11,attempt_1606874353529_0225_1_06_000032_0,14.7046,1583.61,5261.55,502.34,494.323,193936,201794,7858,18
Reducer 15,attempt_1606874353529_0225_1_14_000035_0,13.5464,216.304,4290.43,128.913,25.277,291535,296210,4675,18
Reducer 5,attempt_1606874353529_0225_1_23_000097_0,28.7219,70.9016,301.64,0.579444,2.46731,344073,344477,404,18
Reducer 7,attempt_1606874353529_0225_1_08_000016_0,12.6417,1257.21,4756.85,294.483,226.568,241697,248246,6549,18
Reducer 22,attempt_1606874353529_0225_1_10_000000_0,23.761,262.074,6167.74,135.248,23.7581,255699,262312,6613,18
Reducer 22,attempt_1606874353529_0225_1_10_000023_0,13.4221,272.348,6473.04,68.6423,26.5923,262316,269170,6854,18
Reducer 20,attempt_1606874353529_0225_1_17_000051_0,12.8708,48.7382,65.3588,2.51358,22.1793,339441,339594,153,18
Reducer 21,attempt_1606874353529_0225_1_07_000047_0,11.9548,1180.68,7734.24,1713.79,1505.18,221536,233683,12147,18
Reducer 14,attempt_1606874353529_0225_1_04_000002_0,19.4775,1278.82,6527.63,553.876,561.208,149384,158326,8942,18
Reducer 12,attempt_1606874353529_0225_1_18_000020_0,13.5107,196.106,4061.98,69.9191,25.7507,320078,324446,4368,18
Reducer 12,attempt_1606874353529_0225_1_18_000045_0,18.3134,184.844,3971.1,94.1696,26.6856,324449,328745,4296,18
Reducer 11,attempt_1606874353529_0225_1_06_000009_0,22.5113,1273.03,6123.02,277.099,256.37,201799,209751,7952,18
Reducer 2,attempt_1606874353529_0225_1_20_000002_0,18.0039,873.923,5336.16,551.119,666.882,248248,255695,7447,18
Reducer 19,attempt_1606874353529_0225_1_16_000050_0,16.4477,254.373,5993.39,69.1273,21.3342,307443,313798,6355,18
Reducer 13,attempt_1606874353529_0225_1_19_000054_0,20.452,81.9749,72.7337,2.23278,30.6809,340465,340673,208,18
Reducer 21,attempt_1606874353529_0225_1_07_000075_0,19.4063,796.913,6390.18,395.843,403.932,233687,241694,8007,18
Reducer 22,attempt_1606874353529_0225_1_10_000079_0,17.2284,214.782,5530.2,87.9861,25.5538,276023,281899,5876,18
Reducer 20,attempt_1606874353529_0225_1_17_000061_0,13.5413,190.794,51.9109,1.86842,17.5061,339596,339872,276,18
Reducer 19,attempt_1606874353529_0225_1_16_000079_0,18.8736,276.823,5891.19,60.4131,23.5775,313801,320072,6271,18
Reducer 14,attempt_1606874353529_0225_1_04_000052_0,23.1295,1014.28,6847.51,449.912,406.159,132804,141546,8742,18
Reducer 4,attempt_1606874353529_0225_1_22_000003_0,19.5424,57.1618,57.7721,2.38992,40.6152,340676,340854,178,18
Reducer 3,attempt_1606874353529_0225_1_21_000030_0,19.1425,180.163,4853.35,108.452,29.3584,333457,338648,5191,18
Reducer 5,attempt_1606874353529_0225_1_23_000128_0,14.7703,65.1623,327.237,0.643836,2.74197,344874,345285,411,18
Reducer 8,attempt_1606874353529_0225_1_12_000016_0,14.2944,271.361,4567.9,84.2652,28.6803,281914,286882,4968,18
Reducer 21,attempt_1606874353529_0225_1_07_000027_0,14.5606,1512.24,8843.16,660.547,744.89,209755,221531,11776,18
Reducer 5,attempt_1606874353529_0225_1_23_000012_0,23.0654,1003.88,601.89,9.27229,13.6044,341096,342748,1652,18
Reducer 5,attempt_1606874353529_0225_1_23_000073_0,14.7018,251.821,332.777,0.53515,3.19968,343466,344069,603,18
Reducer 13,attempt_1606874353529_0225_1_19_000059_0,18.542,313.842,179.406,1.70633,20.5625,340506,341040,534,17
Reducer 12,attempt_1606874353529_0225_1_18_000000_0,11.7552,482.009,4185.91,127.081,37.8801,316033,320878,4845,17
Reducer 5,attempt_1606874353529_0225_1_23_000005_0,14.321,1010.51,535.359,16.3796,4.69453,341052,342634,1582,17
Reducer 8,attempt_1606874353529_0225_1_12_000025_0,15.5752,307.82,6068.7,102.845,27.9754,283520,290043,6523,17
Reducer 12,attempt_1606874353529_0225_1_18_000023_0,52.3303,230.942,5491.22,93.5722,31.3007,320887,326787,5900,17
Reducer 19,attempt_1606874353529_0225_1_16_000055_0,26.1768,260.258,7344.07,61.3885,23.1514,308308,316024,7716,17
Reducer 21,attempt_1606874353529_0225_1_07_000030_0,14.8799,1147.94,11164.2,616.335,672.79,211578,225195,13617,17
Reducer 21,attempt_1606874353529_0225_1_07_000057_0,58.0618,2417.1,6739.93,447.137,648.893,225208,235520,10312,17
Reducer 14,attempt_1606874353529_0225_1_04_000059_0,45.7598,2030.37,9039.91,669.071,653.783,132241,144680,12439,17
Reducer 5,attempt_1606874353529_0225_1_23_000068_0,35.4207,150.883,354.083,0.845452,2.68048,343438,343982,544,17
Reducer 5,attempt_1606874353529_0225_1_23_000118_0,21.7413,59.5434,1370.73,0.729764,2.93472,344662,346118,1456,17
Reducer 20,attempt_1606874353529_0225_1_17_000087_0,14.8868,354.365,71.3102,2.21633,19.3187,339839,340302,463,17
Reducer 12,attempt_1606874353529_0225_1_18_000057_0,26.8333,241.974,4253.68,78.6659,26.4685,326795,331423,4628,17
Reducer 11,attempt_1606874353529_0225_1_06_000051_0,16.5436,1894.9,8415.08,237.003,205.377,193157,203927,10770,17
Reducer 20,attempt_1606874353529_0225_1_17_000036_0,14.3867,292.038,53.6022,1.65612,18.2132,339264,339644,380,17
Reducer 15,attempt_1606874353529_0225_1_14_000056_0,20.0458,364.333,6097.85,86.3262,28.6616,295353,301951,6598,17
Reducer 7,attempt_1606874353529_0225_1_08_000018_0,17.3667,1106.31,8824.66,354.589,409.461,241923,252636,10713,17
Reducer 21,attempt_1606874353529_0225_1_07_000003_0,14.8245,1158,5715.6,360.191,373.873,203942,211565,7623,17
Reducer 9,attempt_1606874353529_0225_1_13_000018_0,12.169,70.0552,176.508,5.47514,42.1683,337732,338039,307,17
Reducer 18,attempt_1606874353529_0225_1_05_000059_0,19.3935,1225.72,8073.97,605.541,756.724,172017,182699,10682,17
Reducer 15,attempt_1606874353529_0225_1_14_000029_0,31.0448,210.657,4900.52,106.29,38.4736,290053,295341,5288,17
Reducer 16,attempt_1606874353529_0225_1_15_000007_0,26.5635,334.895,87.3414,3.01803,22.8613,338048,338524,476,17
Reducer 16,attempt_1606874353529_0225_1_15_000045_0,18.4504,159.202,86.2524,2.30187,24.9893,338531,338823,292,17
Reducer 13,attempt_1606874353529_0225_1_19_000035_0,16.6087,74.1731,66.3705,2.61556,31.2063,340308,340499,191,17
Reducer 20,attempt_1606874353529_0225_1_17_000004_0,20.1312,302.21,64.1416,2.47675,18.3787,338839,339247,408,17
Reducer 20,attempt_1606874353529_0225_1_17_000067_0,18.1242,67.7489,62.4676,2.29381,26.8011,339654,339832,178,17
Reducer 14,attempt_1606874353529_0225_1_04_000033_0,20.1503,849.887,5001.92,242.103,249.754,151423,157789,6366,17
Reducer 7,attempt_1606874353529_0225_1_08_000000_0,18.0327,781.512,4652.1,603.785,306.624,235544,241906,6362,17
Reducer 22,attempt_1606874353529_0225_1_10_000050_0,15.3888,145.857,6863.9,80.6583,27.4928,269298,276432,7134,17
Reducer 11,attempt_1606874353529_0225_1_06_000014_0,43.771,1737.75,7718.58,409.395,529.159,182710,193149,10439,17
Reducer 19,attempt_1606874353529_0225_1_16_000028_0,15.1551,231.092,5976.9,75.9505,20.5508,301966,308287,6321,17
Reducer 18,attempt_1606874353529_0225_1_05_000020_0,19.7937,2107.29,8717.44,1934.99,1414.76,157801,171996,14195,17
Reducer 2,attempt_1606874353529_0225_1_20_000019_0,24.4983,1618.78,6714.99,431.468,543.274,252647,261980,9333,17
Reducer 14,attempt_1606874353529_0225_1_04_000043_0,17.8967,837.457,5070.37,427.999,358.345,144694,151408,6714,17
Reducer 3,attempt_1606874353529_0225_1_21_000019_0,15.2363,209.168,5927.23,106.749,34.2585,331430,337723,6293,17
Reducer 5,attempt_1606874353529_0225_1_23_000033_0,36.546,298.674,426.726,0.89189,3.51703,342652,343419,767,17
Reducer 5,attempt_1606874353529_0225_1_23_000092_0,35.3731,125.101,487.277,0.86731,3.22353,344004,344656,652,17
Reducer 22,attempt_1606874353529_0225_1_10_000020_0,24.9504,274.807,6879.97,88.2778,32.4403,261988,269289,7301,17
Reducer 22,attempt_1606874353529_0225_1_10_000081_0,17.8942,143.801,6787.04,88.187,32.8682,276441,283512,7071,17
Reducer 11,attempt_1606874353529_0225_1_06_000002_0,21.6979,1682.37,6209.98,626.59,709.224,200887,210137,9250,18
Reducer 4,attempt_1606874353529_0225_1_22_000034_0,13.0117,57.3268,82.2353,3.24586,36.0943,340987,341179,192,18
Reducer 12,attempt_1606874353529_0225_1_18_000042_0,13.9159,190.049,4317.01,70.4659,25.9702,323640,328258,4618,18
Reducer 13,attempt_1606874353529_0225_1_19_000032_0,15.3231,77.241,208.719,1.96099,21.4539,340293,340618,325,18
Reducer 18,attempt_1606874353529_0225_1_05_000035_0,20.1574,857.899,6470.35,1329.33,998.78,165276,174953,9677,18
Reducer 11,attempt_1606874353529_0225_1_06_000021_0,18.6297,1330.09,5772.17,209.688,231.609,193308,200871,7563,18
Reducer 2,attempt_1606874353529_0225_1_20_000028_0,19.8597,776.295,5059.02,461.008,409.676,255347,262073,6726,18
Reducer 16,attempt_1606874353529_0225_1_15_000002_0,22.3585,133.165,214.041,5.89319,28.1572,337979,338383,404,18
Reducer 3,attempt_1606874353529_0225_1_21_000000_0,16.7625,181.534,4441.94,82.9017,28.111,328272,333023,4751,18
Reducer 19,attempt_1606874353529_0225_1_16_000070_0,12.2981,237.613,5665.91,101.31,23.4511,312226,318267,6041,18
Reducer 22,attempt_1606874353529_0225_1_10_000076_0,20.4542,261.439,5547.55,61.3768,27.7388,275422,281341,5919,18
Reducer 3,attempt_1606874353529_0225_1_21_000029_0,18.1354,204.402,4607.93,81.3601,36.2189,333026,337975,4949,18
Reducer 20,attempt_1606874353529_0225_1_17_000085_0,12.0733,313.325,127.773,2.81135,26.6374,339806,340290,484,18
Reducer 4,attempt_1606874353529_0225_1_22_000000_0,13.9768,47.7022,53.6464,2.0397,21.1568,340621,340760,139,18
Reducer 12,attempt_1606874353529_0225_1_18_000011_0,28.3982,202.963,5025.1,72.3166,26.7141,318281,323638,5357,18
Reducer 18,attempt_1606874353529_0225_1_05_000063_0,18.3746,627.915,6919.88,351.169,359.67,174968,183246,8278,18
Reducer 19,attempt_1606874353529_0225_1_16_000044_0,50.3531,247.754,5868.86,63.8726,25.516,305964,312221,6257,18
Reducer 11,attempt_1606874353529_0225_1_06_000034_0,15.4887,1667.17,7165.34,669.998,532.118,183253,193304,10051,18
Reducer 15,attempt_1606874353529_0225_1_14_000058_0,14.3243,373.367,4257.62,70.1764,25.9891,295381,300123,4742,18
Reducer 21,attempt_1606874353529_0225_1_07_000068_0,21.1185,614.896,6287.16,811.703,728.367,230944,239408,8464,18
Reducer 14,attempt_1606874353529_0225_1_04_000004_0,43.5394,888.579,5463.15,529.324,521.293,143228,150679,7451,18
Reducer 20,attempt_1606874353529_0225_1_17_000017_0,15.2832,57.7322,80.0986,3.13039,24.6157,338980,339161,181,18
Reducer 5,attempt_1606874353529_0225_1_23_000093_0,15.5069,1050.22,278.613,0.673387,2.60876,344007,345355,1348,18
Reducer 20,attempt_1606874353529_0225_1_17_000032_0,9.89511,77.3336,173.734,2.42706,24.6209,339164,339452,288,18
Reducer 7,attempt_1606874353529_0225_1_08_000010_0,13.2316,1005.7,5367.41,425.143,462.809,239412,246687,7275,18
Reducer 19,attempt_1606874353529_0225_1_16_000016_0,32.1772,258.776,5437.8,65.6709,26.2062,300126,305948,5822,18
Reducer 4,attempt_1606874353529_0225_1_22_000012_0,12.6423,51.7017,122.192,2.34301,22.1004,340762,340974,212,18
Reducer 7,attempt_1606874353529_0225_1_08_000027_0,16.5128,1069.22,6806.15,375.843,383.717,246691,255343,8652,18
Reducer 15,attempt_1606874353529_0225_1_14_000006_0,15.036,198.931,4233.82,76.5415,35.8862,286529,291090,4561,18
Reducer 5,attempt_1606874353529_0225_1_23_000021_0,17.409,911.993,586.992,11.7135,9.04205,341193,342731,1538,18
Reducer 5,attempt_1606874353529_0225_1_23_000044_0,33.2379,269.67,480.294,0.894189,3.00543,342735,343523,788,18
Reducer 8,attempt_1606874353529_0225_1_12_000010_0,13.142,414.629,4612.46,92.3274,37.3909,281344,286514,5170,18
Reducer 16,attempt_1606874353529_0225_1_15_000051_0,13.5126,287.649,89.371,2.42966,18.8434,338564,338976,412,18
Reducer 22,attempt_1606874353529_0225_1_10_000047_0,14.3793,259.746,5989.83,70.4143,32.4125,269051,275418,6367,18
Reducer 16,attempt_1606874353529_0225_1_15_000036_0,14.2234,61.9889,73.4794,1.95815,23.5218,338385,338561,176,18
Reducer 15,attempt_1606874353529_0225_1_14_000034_0,20.3205,189.563,3959.01,86.376,26.5448,291093,295377,4284,18
Reducer 21,attempt_1606874353529_0225_1_07_000046_0,17.1378,1286.92,5209.94,1736.38,1375.77,221311,230938,9627,18
Reducer 5,attempt_1606874353529_0225_1_23_000079_0,20.6646,182.848,269.09,0.600113,3.3715,343526,344003,477,18
Reducer 18,attempt_1606874353529_0225_1_05_000012_0,18.8857,2009.45,7017.64,366.841,440.746,155406,165261,9855,18
Reducer 22,attempt_1606874353529_0225_1_10_000022_0,35.6731,238.062,6570.42,90.1206,22.8145,262089,269047,6958,18
Reducer 14,attempt_1606874353529_0225_1_04_000026_0,26.7827,976.171,5973.63,555.654,686.117,135004,143223,8219,18
Reducer 14,attempt_1606874353529_0225_1_04_000049_0,23.9685,495.902,3757.62,236.418,201.194,150684,155400,4716,18
Reducer 20,attempt_1606874353529_0225_1_17_000052_0,17.167,150.297,147.368,1.8036,20.1394,339456,339793,337,18
Reducer 21,attempt_1606874353529_0225_1_07_000029_0,18.2902,1331.42,8702.21,521.215,579.223,210154,221307,11153,18
Reducer 13,attempt_1606874353529_0225_1_19_000015_0,12.1979,93.6318,70.142,1.87527,23.3093,340142,340344,202,17
Reducer 9,attempt_1606874353529_0225_1_13_000019_0,11.7747,68.7054,95.2498,3.42784,41.8002,337732,337958,226,17
Reducer 4,attempt_1606874353529_0225_1_22_000030_0,10.8273,64.7908,68.1684,3.19931,32.4948,340950,341130,180,17
Reducer 22,attempt_1606874353529_0225_1_10_000072_0,19.8312,345.085,6431.23,150.454,24.2032,274760,281732,6972,17
Reducer 15,attempt_1606874353529_0225_1_14_000043_0,27.2513,180.773,5044.82,79.4867,26.4137,293430,298789,5359,17
Reducer 19,attempt_1606874353529_0225_1_16_000074_0,62.6337,225.182,6137.61,62.4653,22.5473,312730,319241,6511,17
Reducer 9,attempt_1606874353529_0225_1_13_000007_0,13.0095,44.2284,72.788,3.32484,28.5059,337564,337726,162,17
Reducer 22,attempt_1606874353529_0225_1_10_000006_0,68.9339,651.942,7003.5,214.885,28.3897,259070,267039,7969,17
Reducer 13,attempt_1606874353529_0225_1_19_000066_0,37.8544,74.4245,53.9007,1.89923,19.4284,340548,340736,188,17
Reducer 2,attempt_1606874353529_0225_1_20_000016_0,16.8905,860.451,4960.1,524.36,734.173,251954,259051,7097,17
